sample	LA_RV_395_6024a_S62	LA_RV_389_6006a_S56	LA_RV_382_5978a_S49	LA_RV_372_5944a_S39	LA_RV_352_5899a_S19	293_5828a	289_5851a	228_5756a	227_5749a	225_5747a	222_5735a	220_5717a	207_5670a	203_5662a	199_5632a	197_5625a	188_5571a	186_5559a	180_5521a	178_5685a	160_5453a	115_5235a	113_5241a	088_5114a	083_5091a	065_5037a	054_4976a	046_4949a	029_4870a
Blautia_massiliensis|t__SGB4826_group	0.26299	0.60728	0.03768	0.37255	2.40398	0.98907	1.56973	1.65606	0.52376	0.30826	0.0	0.96312	0.41792	0.0	3.26779	0.11965	0.50501	0.21776	0.55284	0.093	3.8289	1.44025	0.21347	0.75244	0.0	4.18489	0.08029	1.34266	0.03144
Blautia_obeum|t__SGB4809	0.0	0.0	0.02121	0.02949	0.0	0.0	0.0	0.0	0.0	0.13677	0.0	0.0	0.0	0.0	0.0	0.02367	0.0	0.0	0.0	0.00601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05284
Blautia_obeum|t__SGB4811_group	0.09227	0.77236	0.06686	0.74602	2.31472	0.08763	0.0598	0.41643	0.81033	0.75548	0.01228	0.62512	1.09445	0.12552	0.97319	1.31598	1.27011	1.04219	1.96017	2.10336	0.0	2.04465	0.21522	0.45357	1.53936	0.01865	0.29565	0.4834	0.08425
Blautia_producta|t__SGB4785	0.0	0.0	0.0	0.0	0.05877	0.0	0.0	0.0	0.0	0.0	0.00343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03856	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_producta|t__SGB4786	0.00031	0.0	0.0	0.0	0.00776	0.0	0.0	0.00446	0.0	0.0	0.09362	0.0	0.0	0.00678	0.01319	0.0	0.0	0.0	0.00736	0.0	0.0	0.01791	0.0	0.0	0.1075	0.0	0.0	0.0276	0.00523
Blautia_producta|t__SGB4791	0.0	0.0	0.0	0.0	0.0	0.0	0.00191	0.0	0.0	0.0	0.0	0.0	0.0	0.02764	0.22001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_schinkii|t__SGB4825	0.0	0.0	0.00359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01319	0.0	0.0	0.48408	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_sp_AF19_10LB|t__SGB4810	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02422	0.31825	0.0	0.0	0.0	0.0	0.0	0.12102	0.01196	0.0	0.10351	0.0	0.09478	0.0	0.0	0.0747	0.0	0.0
Blautia_sp_An249|t__SGB7262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01387	0.0	0.0	0.0	0.0	0.0	0.00056	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_sp_An81|t__SGB4800	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_sp_MSK_20_85|t__SGB4828_group	0.5043	0.0	0.05297	0.0	0.0	0.07398	0.0	0.0	0.3495	0.04603	0.0	0.0	0.19713	0.0	0.0	0.0	0.0	0.0	0.038	1.02567	0.0	0.0	0.0	0.12624	0.0	0.0	0.52575	1.55331	0.50044
Blautia_sp_MSK_21_1|t__SGB4829	0.00209	0.0	0.0	0.14897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038	0.0	0.0	0.00681	0.0	0.0	0.0	0.0	0.0	0.09634	0.0	0.0	0.0	0.0	0.03855	0.0	0.0
Blautia_sp_Marseille_P3201T|t__SGB29394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_sp_OF03_15BH|t__SGB4779	0.0	0.0	0.09463	0.00534	0.0	0.0	0.02172	0.0	0.0	0.04904	0.0	0.0	0.0	0.0	0.0	0.04566	0.0	0.0	0.0	0.03286	0.02968	0.0	0.0	0.0	0.0	0.0	0.08111	0.0791	0.0
Blautia_stercoris|t__SGB4788_group	0.0	0.0	0.0	0.06941	0.0	0.08565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Blautia_wexlerae|t__SGB4837_group	0.82961	2.0722	1.06457	1.52562	6.66558	3.07467	1.89238	1.38909	1.77946	1.1885	3.25007	2.35197	0.77585	4.24855	4.64451	0.14302	0.49613	0.49457	0.73963	1.85378	5.68125	0.83781	4.01718	1.65472	2.97951	1.83807	0.6808	13.27646	1.72849
Catenibacillus_scindens|t__SGB59869	0.00484	0.00258	0.0	0.0	0.00935	0.00394	0.0	0.0	0.0005	0.00602	0.0	0.0	0.0	0.0	0.00196	0.02204	0.02028	0.00412	0.05531	0.0171	0.0	0.04486	0.0	0.00327	0.00088	0.0	0.0	0.0	0.01978
Coprococcus_catus|t__SGB4670	0.26353	0.0	0.18933	0.00977	0.0	0.06399	0.22137	0.11268	0.11879	0.15158	0.0	0.10836	0.0407	0.13628	0.0	0.16193	0.51921	0.26195	0.38146	0.24391	0.0	0.24854	0.0	0.20686	0.25453	0.0	0.18859	0.13445	0.0
Coprococcus_comes|t__SGB4577_group	0.36136	0.0	0.57191	0.18973	0.0	0.27237	1.01049	0.75608	0.47833	0.20456	0.97846	1.33032	0.37625	0.46589	1.54889	0.06746	0.0	0.44554	0.12867	0.15051	0.46587	0.41715	0.0	0.50183	0.0	0.0	0.41306	0.82362	0.12742
Coprococcus_eutactus|t__SGB5117	0.0	0.0	0.00542	0.0	0.0	0.0	0.0	0.0	0.0	1.4245	0.0	2.20736	0.7156	0.0	0.0	1.69236	0.0	0.0	0.00352	0.03965	0.0	0.0	2.37064	1.28764	0.0	0.0	0.13757	0.0	0.0
Coprococcus_eutactus|t__SGB5118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Coprococcus_eutactus|t__SGB5121	1.13757	0.0	0.13631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9285	0.0344	0.42711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.58653
Coprococcus_sp_AF21_14LB|t__SGB25437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01863	0.0
Cuneatibacter_caecimuris|t__SGB29380	0.0	0.0	0.0	0.0	0.00118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00141	0.0	0.03663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dorea_formicigenerans|t__SGB4575	0.06692	0.36484	0.10663	0.11255	0.28369	0.04079	0.67816	0.09327	0.04902	0.15199	0.04857	0.0671	0.26002	0.19988	0.21158	0.05638	0.05138	0.13282	0.21621	0.05239	0.41919	0.53067	0.23807	0.21596	0.37696	0.0	0.25633	0.72808	0.1727
Dorea_longicatena|t__SGB4581	0.57031	0.0	0.07723	0.549	0.0	0.02355	1.47526	1.61182	0.90205	0.06667	1.03789	0.45437	0.0	1.0132	0.0	0.00758	0.0	0.0	0.0	0.21418	2.10833	1.6458	0.33135	1.10942	0.0	0.15286	0.60141	1.4795	0.0
Dorea_longicatena|t__SGB4582_group	0.0	0.0	0.12529	0.00954	0.0	0.0	0.11219	0.0	0.01686	0.0	0.0	0.0	0.11639	0.0	0.0	0.33624	0.0	0.34262	0.0	0.28131	0.0	0.3378	0.0	0.0	0.0	0.0	0.15261	0.0	0.39017
Dorea_phocaeensis|t__SGB4572	0.0	0.0	0.0	0.0	0.0	0.09294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47594	0.0	0.0	0.0	0.0
Dorea_sp_5_2|t__SGB7275	0.0	0.0	0.00238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Dorea_sp_AF24_7LB|t__SGB4571	0.08496	0.0	0.01721	0.02066	0.17738	0.11336	0.14105	0.0	0.01707	0.00401	0.0	0.0	0.0	0.00414	0.0	0.11422	0.10382	0.03267	0.0	0.01525	0.0	0.20827	0.0	0.0	0.0	0.0	0.00775	0.05017	0.04684
Dorea_sp_AF36_15AT|t__SGB4552_group	0.02455	0.0	0.03181	0.03619	0.0	0.15008	0.17757	0.0	0.00457	0.03234	0.0	0.0314	0.0	0.05092	0.0	0.06861	0.02815	0.02228	0.2699	0.01727	0.06319	0.07824	0.14272	0.14644	0.0	0.0	0.00475	0.0	0.0
Dorea_sp_D27|t__SGB4635	0.0	0.01159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eisenbergiella_massiliensis|t__SGB4987	0.0	0.0	0.0	0.0	0.0	0.00212	0.0	0.0	0.0	0.0	0.04103	0.0	0.0	0.0	0.0	0.0	0.0	0.00302	0.0	0.03036	0.0	0.18053	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eisenbergiella_sp_OF01_20|t__SGB4989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eisenbergiella_tayi|t__SGB4988	0.00278	0.0	0.0	0.0	0.30299	0.00164	0.0	0.00147	0.00015	0.09629	0.0	0.0	0.06559	0.0	0.0	0.01064	0.04333	0.0	0.0	0.02775	0.0	0.0578	0.0	0.00046	0.0	0.0	0.0	0.0	0.0
Enterocloster_aldensis|t__SGB4762	0.00015	0.0	0.0	0.0	0.00741	0.0	0.00103	0.00186	0.00271	0.0	0.00732	0.0	0.0	0.0	0.0	0.00044	0.0	0.0	0.0	0.01201	0.0	0.0	0.00602	0.0	0.0	0.0	0.0	0.01381	0.0
Enterocloster_asparagiformis|t__SGB4724	0.0	0.0	0.0	0.0	0.0012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03622	0.0	0.0	0.0	0.0	0.08159	0.0	0.0	0.0	0.0	0.05044	0.0	0.0	0.0	0.0
Enterocloster_bolteae|t__SGB4758_group	0.0	0.0	0.0	0.0	0.06068	0.0104	0.01518	0.00574	0.0	0.00117	0.04024	0.0	0.00662	0.0	0.00796	0.0	0.00804	0.0	0.00851	0.00546	0.0	0.0	0.00907	0.00427	0.11358	0.35068	0.0	0.00951	0.00396
Enterocloster_citroniae|t__SGB4761	0.00118	0.00076	0.0	0.0	0.00882	0.00634	0.00452	0.02158	0.00525	6e-05	0.0	0.0	0.0	0.0	0.00962	0.0	0.00345	0.00037	0.0	0.00331	0.0	0.0	0.00641	0.00703	0.01032	0.0	0.0	0.0034	0.00405
Enterocloster_clostridioformis|t__SGB4760	0.0	0.0	0.0	0.0	0.00866	0.0	0.0	0.0	0.0	0.0	0.00523	0.0	0.0	0.00119	0.0	0.0	0.0	0.0	0.00659	0.0	0.0	0.0	0.00485	0.0	0.07649	0.06832	0.0	0.0	0.0
Enterocloster_lavalensis|t__SGB4725	0.00039	0.0	0.0	0.0	0.01751	0.03142	0.0	0.03585	0.0	0.01178	0.0	0.0	0.0	0.00196	0.0	0.0	0.00219	0.0	0.00793	0.0	0.07187	0.0	0.00211	0.00957	0.0	0.0	0.0	0.0	0.0
Faecalicatena_contorta|t__SGB4613	0.00186	0.00224	0.0	0.0	0.00262	0.00165	0.0	0.01067	0.0	0.00231	0.0058	0.0	0.0	0.0	0.0057	0.0	0.00561	0.00491	0.01485	0.00648	0.0	0.00168	0.01182	0.05678	0.0	0.0	0.0	0.0	0.0
Faecalicatena_fissicatena|t__SGB4615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Faecalicatena_fissicatena|t__SGB4871_group	0.54366	0.01033	0.4756	0.0	0.0	0.08552	0.0	0.0	0.48795	0.91426	0.0	0.15017	0.13213	0.0	0.0	0.0	0.00499	0.0	0.0	0.15684	0.0	0.0	0.0	1.27813	0.0	0.0	0.19979	0.02176	0.0
Faecalicatena_orotica|t__SGB4616	0.0	0.00664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Faecalimonas_umbilicata|t__SGB4583	0.0	0.0	0.0	0.0	0.0	0.22563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25807	0.0	0.0	0.0	0.0
Frisingicoccus_caecimuris|t__SGB4675	0.00602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fusicatenibacter_saccharivorans|t__SGB4874	1.31892	1.52139	1.17144	1.23415	0.0	1.03011	1.03148	7.02559	0.60825	0.50703	2.79455	3.01525	0.88159	2.95539	3.40607	0.66831	0.0	0.99458	1.61758	5.00766	6.28858	1.92483	2.86065	0.77305	2.29489	0.0	0.86507	5.70556	3.0609
GGB25041_SGB36960|t__SGB36960	0.0	0.0	0.00151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB25053_SGB36975|t__SGB36975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28766_SGB41417|t__SGB41417	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28772_SGB41425|t__SGB41425	0.0	0.0	0.00159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28793_SGB41446|t__SGB41446	0.0	0.0	0.00051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28803_SGB41457|t__SGB41457	0.0	0.0	0.00171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB28836_SGB41496|t__SGB41496	0.0	0.0	0.00406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB29005_SGB41723|t__SGB41723	0.0	0.0	0.01123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3424_SGB4551|t__SGB4551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3433_SGB4573|t__SGB4573_group	0.0	0.0	0.0	0.0	0.0	0.26478	0.0	0.0	0.0	0.2451	0.0	0.00645	0.0	0.0	0.34429	0.0	0.0	0.0	1.76683	0.03771	0.0	0.0003	0.00565	0.00467	0.60037	0.0	0.0	0.0	0.0
GGB3463_SGB4621|t__SGB4621	0.0	0.15975	0.0	0.0	0.27237	0.0	0.0	0.09076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00286	0.0082	0.0	0.0	0.0	0.0	0.01096	0.00412	0.0	0.0	0.0	0.0
GGB3474_SGB4637|t__SGB4637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3523_SGB4703|t__SGB4703	0.0	0.0	0.0	0.02451	0.09922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04774	0.0	0.00133	0.0	0.0	0.0	0.0	0.0	0.0
GGB3537_SGB4727|t__SGB4727	0.00693	0.0	0.0	0.0	0.03019	0.0	0.0	0.00569	0.0	0.00148	0.03647	0.0	0.0	0.0	0.0	0.0	0.00046	0.0	0.0407	0.00346	0.0	0.0	0.0	0.00062	0.16971	0.0	0.0	0.0	0.0
GGB3569_SGB4776|t__SGB4776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.0068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3570_SGB4777|t__SGB4777	0.0	0.03474	0.08135	0.0	0.0	0.0011	0.0	0.0	0.05349	0.03744	0.0	0.0	0.0	0.0	0.0	0.05146	0.0038	0.06825	0.0	0.07606	0.0	0.0	0.0	0.0	0.0	0.0	0.07095	0.0	0.0
GGB3571_SGB4778|t__SGB4778	0.0	0.0	0.01521	0.0	0.0	0.0	0.0	0.0	0.0	0.00735	0.0	0.0	0.00642	0.0	0.0	0.0	0.0	0.0	0.0	0.01404	0.0	0.00702	0.0	0.0322	0.0	0.0	0.00814	0.00392	0.0
GGB3583_SGB4799|t__SGB4799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00664	0.0	0.0	0.0	0.00774	0.0653	0.0	0.0	0.0	0.0
GGB3606_SGB4870|t__SGB4870	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61871	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3614_SGB4886|t__SGB4886	0.15145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3637_SGB4930|t__SGB4930	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3640_SGB4937|t__SGB4937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3677_SGB4990|t__SGB4990	0.00698	0.0	0.0	0.0	0.0	0.0021	0.0	0.0	0.0	0.0	0.0	0.0	0.0004	0.00081	0.0	0.0	0.0	0.01145	0.0	0.0	0.0	0.0	0.0	0.00589	0.0	0.0	0.0	0.0	0.0
GGB3678_SGB4991|t__SGB4991	0.00012	0.0	0.0	0.0	0.01685	0.0	0.0	0.00546	0.00217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0
GGB3678_SGB4992|t__SGB4992	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01376	0.0	0.0	0.0	0.0	0.0
GGB3737_SGB5071|t__SGB5071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01858	0.0	0.0	0.0	0.0	0.0	0.0	0.1671	0.0	0.0
GGB3746_SGB5089|t__SGB5089	0.15374	0.15441	0.26505	0.0	0.0	0.65116	0.03315	0.0	0.0	0.05483	0.0	0.11898	0.02735	0.13873	0.77894	0.01578	0.00211	0.37744	0.00506	0.06298	0.0	0.11984	0.0	0.0	2.56403	0.0	0.04327	0.59926	0.0
Clostridium_hylemonae|t__SGB4632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_scindens|t__SGB4630_group	0.0	0.01227	0.0	0.0	0.11502	0.0	0.0	0.0	0.0	0.0	0.00147	0.0	0.0	0.0	0.08022	0.0	0.00982	0.00187	0.00217	0.0	0.0	0.0	0.01541	0.00275	0.03942	0.0	0.0	0.0	0.00736
Clostridium_symbiosum|t__SGB4699	0.0	0.00017	0.0	0.0	0.00305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00481	0.0	0.0	0.0	0.0	0.00123	0.0	0.0	0.03291	0.0	0.0	0.0	0.0	0.0015	0.00404
Lachnoclostridium_SGB4598|t__SGB4598	0.0	0.0	0.0	0.0	0.01229	0.0	0.0	0.00219	0.0	0.0	0.00478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_SGB59850|t__SGB59850	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_edouardi|t__SGB29433	0.0	0.0	0.0	0.0	0.0518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_phocaeense|t__SGB4622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06152	0.0	0.0	0.0	0.0	0.00016	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_sp_An118|t__SGB4623	0.0	0.0	0.0	0.0	0.00805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01751	0.0	0.00166	0.0	0.0	0.0
Lachnoclostridium_sp_An131|t__SGB4775	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02938	0.0	0.0	0.00234	0.0	0.00336	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_sp_An138|t__SGB4774	0.00526	0.0	0.0	0.0	0.03904	0.00435	0.0	0.0	0.01574	0.0	0.0	0.0	0.00224	0.0	0.0	0.0	0.00097	0.0	0.01194	0.0	0.0	0.02453	0.0	0.03149	0.0	0.00831	0.0	0.0	0.0
Lachnoclostridium_sp_An14|t__SGB4729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnoclostridium_sp_An196|t__SGB7257	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_rectale|t__SGB4933_group	14.90645	1.21887	4.53597	7.74711	23.79062	3.0912	2.83308	1.08397	4.24192	1.40703	0.0	11.53282	0.00741	5.71424	5.33358	0.00553	0.0	0.28875	0.00529	0.49211	12.46128	2.7134	9.10245	0.04294	0.79466	0.0	2.87048	7.5775	0.46413
Lachnospiraceae_bacterium_2_1_46FAA|t__SGB4549	0.0	0.0	0.0	0.0	0.3288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_A2|t__SGB7277	0.0	0.0	0.02747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_BX3|t__SGB4651	0.0	0.0	0.02462	0.0	0.0	0.02797	0.0	0.06895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01406	0.0	0.00675	0.0	0.0	0.0	0.0	0.0	0.0	0.01039	0.0	0.0
Lachnospiraceae_bacterium_MD329|t__SGB42354	0.0	0.0	0.00165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_MD335|t__SGB5155	0.0	0.0	0.00195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lachnospiraceae_bacterium_NSJ_29|t__SGB25431	0.00034	0.0198	0.01258	0.0	0.00958	0.00264	0.0	0.01102	0.0	0.00378	0.0	0.0	0.0	0.0	0.00112	0.00094	0.00121	0.00315	0.01914	0.01421	0.0	0.00617	0.00395	0.00785	0.00711	0.0	0.0	0.0	0.0022
Lachnospiraceae_bacterium_NSJ_46|t__SGB47656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00112	0.0	0.0
