sample	LA_RV_373_5965a_S40	LA_RV_355_5908a_S22	291_5865a	285_5792a	284_5789a	234_5779a	229_5764a	223_5732a	218_5723a	216_5714a	213_5692a	198_5605a	195_5610a	185_5554a	179_5504a	161_5469a	150_5340a	149_5373a	128_5318a	100_5150a	093_5162a	085_5110a	056_4978a	051_4967a	043_4947a	032_4883a	026_4858a	010_4671a	008_4655a	007_4640a
Clostridium_fessum|t__SGB4705	0.18305	0.06046	0.58533	0.0	0.0	0.02596	0.0	0.10752	0.09945	0.04899	0.20683	0.62044	0.17068	0.17492	0.0	0.17935	0.17098	0.04466	0.12476	0.22503	0.26305	0.13763	0.0	0.0	0.0	0.34008	0.26479	0.14934	0.0	0.07168
Clostridium_paraputrificum|t__SGB6187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01879	0.0	0.0	0.0	0.06737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_perfringens|t__SGB6191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037	0.0	0.0	0.0	0.0	0.0	0.00423	0.0	0.0	0.02034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_phoceensis|t__SGB15154	0.20349	0.0	0.05518	0.02342	0.02156	0.07154	0.00424	0.09106	0.07325	0.07946	0.16056	0.05365	0.11728	0.40752	0.0	0.01002	0.01294	0.08645	0.031	0.05147	0.14954	0.025	0.08086	0.02678	0.05153	0.10682	0.32902	0.04142	0.24821	0.04608
Clostridium_sp_AF15_49|t__SGB5111	0.0	0.0	0.0	0.0	0.0	1.77856	0.0	1.456	0.0	0.0	0.19573	0.0	0.21834	0.0	0.0	0.0	1.25364	0.0	0.61022	0.0	0.0	0.0	0.0	0.0	0.04933	0.0	0.0	2.88343	0.0	0.0
Clostridium_sp_AF20_17LB|t__SGB4714	0.29591	0.02685	0.0	0.0	0.0	0.0	0.08666	0.04507	0.00493	0.03038	0.05072	0.0	0.0	0.0	0.00424	0.02916	0.01968	0.0	0.05807	0.03362	0.0	0.00453	0.0	0.25181	0.34648	6e-05	0.0	0.07951	0.01978	0.0
Clostridium_sp_AF27_2AA|t__SGB4712	0.0589	0.0	0.0313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13422	0.0	0.0	0.16353	0.0	0.03718	0.0	0.00903	0.00664	0.0	0.02962	0.0	0.24258	0.02924	0.0	0.0	0.00129	0.0	0.0
Clostridium_sp_AF32_12BH|t__SGB4710	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_sp_AF34_10BH|t__SGB4914	0.10647	0.14217	0.05099	0.77394	0.89351	0.44987	0.1175	0.0	0.05528	2.29156	0.06665	0.1942	0.38073	0.0	0.0	0.38486	0.22743	0.0445	0.05686	0.15202	0.36002	0.03119	0.00953	0.0333	0.02928	0.01572	0.22385	1.58336	0.0	0.09949
Clostridium_sp_AF34_13|t__SGB4659	0.0	0.5586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16863	0.0	0.0	0.0	0.25485	0.0	0.00178	0.0	0.0	0.1597	0.0	0.0	0.0	0.0	0.0	0.0	0.47627	0.0	0.00207
Clostridium_sp_AF36_4|t__SGB4644	0.26306	0.01669	0.0	0.15317	0.14292	0.21446	0.0	0.45644	0.0	0.11139	0.11627	0.0	0.33803	0.0	0.0	0.50776	0.10919	0.28472	0.01735	0.0	0.0732	0.0082	0.0	0.0	1.03756	0.42706	0.0	0.60579	0.0	0.18687
Clostridium_sp_AM22_11AC|t__SGB4749	0.22233	0.04735	0.35275	0.19832	0.21295	0.04168	0.28732	0.20198	0.20169	0.06436	0.06859	1.38599	0.0	0.0	0.5498	0.21154	0.16799	0.00193	0.11587	0.09992	0.02812	0.03978	0.0	0.0	0.0	0.19452	0.31426	0.2028	0.0	0.34716
Clostridium_sp_AM33_3|t__SGB4711	0.04788	0.0174	0.04097	0.0	0.0	0.0	0.0	0.04109	0.05757	0.03007	0.03442	0.0	0.0	0.0	0.0	0.05095	0.04365	0.0	0.008	0.01047	0.0	0.02062	0.0	0.0	0.0	0.02403	0.0	0.09081	0.0	0.00253
Clostridium_sp_AM42_4|t__SGB4709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_sp_AM49_4BH|t__SGB4652	0.01568	0.08986	0.0	0.0	0.0	0.0	0.3542	0.13515	1.13452	0.0	0.1551	0.05714	0.0	0.0	0.0	0.0	0.11736	0.04498	0.37073	0.10877	0.06316	0.15345	0.0	0.0	0.0	0.2296	0.0	0.09543	0.0	0.04208
Clostridium_sp_AT4|t__SGB4753	0.0	0.0	0.0	0.00932	0.00795	0.0	0.00895	0.00589	0.0	0.0	0.0	0.04433	0.09361	0.05344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05072	0.05433	0.0	0.0	0.0
Clostridium_sp_CL_2|t__SGB29097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridium_sp_Marseille_P3244|t__SGB29302	0.00174	0.0	0.0	0.00024	0.0	0.0	0.0	0.0	0.00216	0.0	0.00117	0.00552	0.0	0.0	0.0	0.00238	0.00018	0.00385	0.0	0.0	0.0	0.0	0.0006	0.0	0.0	0.00122	0.00909	0.00046	0.0	0.00048
Clostridium_sp_NSJ_42|t__SGB6174_group	0.15268	2.16545	0.0	0.00452	0.00541	0.0	0.63516	0.0	0.01015	0.04768	0.18587	2.38234	0.07081	0.0	0.08063	0.0	0.37366	0.00108	0.25676	0.0	0.0034	0.01187	0.0	0.00767	0.0	0.0	0.0	0.0	0.0	0.00045
Clostridium_sp_OM07_10AC|t__SGB4655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.92273	0.0	0.0	0.0	0.0	0.0
Clostridium_sp_SN20|t__SGB29328	0.0	0.0	0.00847	0.0	0.0	0.0	0.0	0.0	0.00334	0.0	0.0	0.00328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00576	0.0	0.0	0.0	0.0
GGB3478_SGB4643|t__SGB4643	0.0	0.0	0.0	0.0	0.0	0.0	0.02675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04907	0.00049	0.0	0.0	0.01457	0.0	0.0	0.0	0.0	0.0	0.00254	0.0	0.0
GGB3486_SGB4658|t__SGB4658	0.04395	0.0	0.0	0.0	0.0	0.0	0.0	0.11135	0.0	0.0	0.0	0.0	0.0	0.15334	0.0	0.0	0.06348	0.0	0.0	0.064	0.0	0.0	0.0	0.0	0.70775	0.0	0.00889	0.0	0.0	0.0
GGB3528_SGB4713|t__SGB4713	0.0	0.02801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB3532_SGB4720|t__SGB4720	0.0	0.0	0.0	0.04366	0.04764	0.02717	0.0	0.0	0.0	0.0	0.00468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00611
GGB4482_SGB6176|t__SGB6176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00385	0.0	0.0	0.0	0.0	0.0	0.0
GGB4491_SGB6188|t__SGB6188	0.0	0.0	0.0	0.0	0.0	0.0	1.92856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9568_SGB14980|t__SGB14980_group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1683	0.0	0.0	0.30015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19757	0.0	0.0	0.0	0.0702	0.75033	0.0
GGB9574_SGB14987|t__SGB14987	0.0	0.0	0.0	0.0	0.0	0.00337	0.0	0.00349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00306	0.0	0.0	0.0	0.00187	0.00934	0.0
GGB9580_SGB14996|t__SGB14996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GGB9580_SGB14998|t__SGB14998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03322	0.0	0.0	0.0779	0.0	0.0	0.0
Hungatella_hathewayi|t__SGB4741	0.0	0.0	0.0	0.00832	0.01022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00348	0.0	0.0	0.0	0.0
Hungatella_hathewayi|t__SGB4742	0.0	0.0	0.0	0.0	0.0	0.0	0.00419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00522	0.0	0.00326	0.0023	0.0
Lactonifactor_sp_BIOML_A6|t__SGB48013	0.0	0.0	0.0	0.005	0.00416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01135	0.0	0.0	0.0	0.00072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00099	0.0	0.0
Massilioclostridium_coli|t__SGB29305	0.00974	0.00328	0.00162	0.01285	0.01258	0.00202	0.0	0.0146	0.00214	0.00447	0.01668	6e-05	0.00693	0.0	0.0	0.0	0.0	0.01879	0.0	0.0	0.00432	0.0008	0.0069	0.0	0.00144	0.00678	0.01596	0.0	0.0	0.00977
Clostridiales_Family_XIII_Incertae_Sedis_unclassified_SGB3978|t__SGB3978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5e-05
Clostridiales_Family_XIII_bacterium_WCA_MUC_591_APC_4B|t__SGB3926_group	0.10633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridiales_bacterium_S5_A14a|t__SGB3977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4e-05	0.0	0.0	0.0
Eubacterium_brachy|t__SGB3931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00297	0.0	0.0	0.0	0.0	0.0	0.00056
Eubacterium_sulci|t__SGB3934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.00533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Emergencia_timonensis|t__SGB3970	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Mogibacterium_diversum|t__SGB3922	0.0	0.0	0.0	0.00592	0.00371	0.00764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00121	0.00082	0.00338	0.00523	0.01727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00439
Clostridiales_bacterium_1_7_47FAA|t__SGB4763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridiales_bacterium_BX7|t__SGB72833	0.00232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00377	7e-05	0.0	0.0	0.0	0.00534	0.0	0.0	0.0	0.0055	0.0	0.0	0.0
Clostridiales_bacterium_CHKCI006|t__SGB7261	0.0	0.0	0.0	0.01276	0.00955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00351	0.0	0.0	0.00501	0.0
Clostridiales_bacterium_Choco116|t__SGB15149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03139	0.0	0.0	0.0	0.00755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00331	0.04462	0.0
Clostridiales_bacterium_KLE1615|t__SGB5090_group	1.50919	0.43418	0.25257	1.07572	1.11608	0.18605	1.24007	0.06163	0.59248	0.85349	0.84431	1.7231	0.56759	0.0	0.25095	0.7267	0.69012	1.59388	0.20605	0.96387	0.3451	0.24855	0.0	0.30017	0.57584	1.70367	0.0	1.30812	0.0	0.00278
Clostridiales_bacterium_Marseille_P5551|t__SGB4592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clostridiales_bacterium_NSJ_40|t__SGB72336	0.00212	0.0	0.0	0.0	0.0	0.0	0.0	0.00274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.00209	0.00178	0.00607	0.0	0.00705	0.0	0.0	0.0	0.0	0.00836	0.00462	0.0	0.0
Clostridiales_bacterium_UBA1390|t__SGB4436	0.0	0.0	0.0	0.0	0.0	0.01214	0.0	0.0	0.0	0.00316	0.00139	0.00103	0.02376	0.0	0.0	0.00276	0.0	0.10344	0.0	0.0	0.00514	0.0	0.1328	0.0	0.0211	0.06269	0.01058	0.0	0.0	0.0
Clostridiales_bacterium|t__SGB15143	0.0098	0.0	0.0142	0.02188	0.01994	0.00158	0.02991	0.06879	0.01196	0.00073	0.00785	0.00774	0.00857	0.0	0.0	0.01818	0.0	0.00584	0.01324	0.00337	0.11811	0.00014	0.00772	0.02062	0.03831	0.02477	0.02525	0.05298	0.0	0.00304
Clostridiales_bacterium|t__SGB15158	0.0	0.0	0.18577	0.06808	0.07881	0.0	0.0	0.00134	0.00186	0.0	0.0	0.11197	0.0	0.0	0.0	0.0	0.0	0.00132	0.0	0.0	0.00134	0.0	0.0	0.0	0.0	0.22881	0.12836	0.00727	0.0026	0.0
Clostridiales_unclassified_SGB15145|t__SGB15145	0.09505	0.0	0.02564	0.0	0.0	0.0	0.04173	0.02326	0.0	0.01288	0.03795	0.0	0.03649	0.0	0.0	0.01978	0.0	0.00237	0.0821	0.0	0.0284	0.02708	0.0	0.0	0.04375	0.0	0.0	0.02813	0.0329	0.0
Clostridiales_unclassified_SGB15148|t__SGB15148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00491	0.0	0.0	0.0
Clostridiales_unclassified_SGB15150|t__SGB15150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Evtepia_gabavorous|t__SGB15120	0.24306	0.01554	0.0	0.15171	0.17508	0.0	0.0	0.1833	0.1755	0.31464	0.0	0.10934	0.0	0.0	0.0	0.0	0.0	0.28682	0.0	0.12256	0.3173	0.0	0.0	0.0923	0.0	0.35452	0.0	0.01258	0.07221	0.2853
Fenollaria_massiliensis|t__SGB6716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Fenollaria_timonensis|t__SGB6719	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00725
Intestinimonas_butyriciproducens|t__SGB15126	0.0	0.0	0.0	0.00252	0.00028	0.0	0.0	0.0342	0.0	0.0	0.0	0.01115	0.0	0.0	0.0	0.0054	0.0	0.0	0.0	0.0	0.00039	0.0	0.05448	0.0	0.0	0.01742	0.04628	0.00409	0.00241	0.00271
Intestinimonas_gabonensis|t__SGB79840	0.00082	0.0	0.0	0.00131	0.00016	0.0004	0.0006	0.01034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00104	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.00769	0.0023	0.0047	0.0	0.0	0.0007
Intestinimonas_massiliensis|t__SGB15127	0.002	0.0	0.0	0.0	0.0	0.00026	0.0	0.00932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00363	0.0	0.00101	0.0	0.0	0.0	0.00322	0.02201	0.01791	0.0	0.02978	0.0	0.00221	0.00857	0.04068
Intestinimonas_timonensis|t__SGB29334	0.0	0.0	0.0	0.0	0.0	0.0	0.01307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lawsonibacter_sp_NSJ_51|t__SGB15131	0.0	0.0	0.0	0.00204	0.0	0.00014	0.0	0.01185	0.0	0.0043	0.0	0.0	0.0	0.0	0.0	0.03833	0.0	0.0	0.0	0.00456	0.0	0.00213	0.11608	0.0	0.00742	0.05403	0.0	0.00203	0.0	0.0
Levyella_massiliensis|t__SGB5300	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00088
Massilistercora_timonensis|t__SGB4628	0.0	0.0	0.0	0.0	0.0	0.08448	0.0	0.0	0.0	0.0	0.01331	0.00103	0.03269	0.0	0.0	0.0021	0.0	0.08742	0.0	0.0	0.0	0.0	0.03466	0.0	0.0	4e-05	0.00048	0.0	0.0	0.04486
Monoglobus_pectinilyticus|t__SGB4166	0.00169	0.0	0.0	0.13641	0.14572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03533	0.0	0.0	0.0	0.0475	0.08775	0.0	0.0	0.0	0.0	0.13125	0.00758	0.00488	0.0	0.0
Anaerofustis_stercorihominis|t__SGB4116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Anaerofustis_stercorihominis|t__SGB49059	0.0	0.0	0.0	7e-05	5e-05	0.00012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00322	0.0	0.00049	0.0	0.00011	0.0	0.0	0.0	0.0	0.0	0.0	0.00041	0.00083	8e-05	0.00055	0.00018	0.0
Eubacteriaceae_bacterium|t__SGB3958	0.0	0.00692	0.0	0.01591	0.0194	0.04183	0.00041	0.0	0.00645	0.0	0.0	0.0	0.0	0.0	0.0	0.00725	0.0	0.0	0.0302	0.02516	0.0	0.00137	0.00446	0.0	0.0	0.0	0.0	0.0	0.0	0.0591
Eubacteriaceae_bacterium|t__SGB4546	0.0	0.01097	0.00402	0.0	0.0	0.0	0.03769	0.0	0.04777	0.0	0.0	0.0	0.0	0.0	0.00357	0.02196	0.00324	0.00121	0.04939	0.01638	0.0031	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24139
Eubacteriaceae_bacterium|t__SGB5043	0.0	0.0	0.0	0.0	0.0	0.0	0.06582	0.0	0.0	0.0	0.03984	0.0	0.0	0.0	0.0	0.0	0.0	0.29153	0.0	0.0	0.0	0.0	0.0	0.0	0.00889	0.0	0.24194	0.0344	0.0	0.0
Eubacterium_callanderi|t__SGB4080	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_maltosivorans|t__SGB4078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_ramulus|t__SGB4959	1.10633	0.06818	0.52366	0.0	0.0	0.45459	0.13608	0.61832	0.16718	0.13274	0.06061	0.0	0.0	0.0	0.0	0.18122	0.16272	0.00302	0.06309	0.11138	0.00547	0.0192	0.0	0.0	0.0	0.0	0.0	0.12391	1.70218	0.06546
Eubacterium_ramulus|t__SGB4960	0.0	0.00328	0.0	0.0	0.0	0.0	0.0	0.0	0.01382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03255	0.0	8e-05	0.01613	0.00976	0.00857	0.0	0.0	0.09472	0.3401	0.04063	0.0	0.0	0.01088
Eubacterium_sp_AF15_50|t__SGB5042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00317	0.0	0.0	0.0	0.0	0.0587	0.0	0.0	0.09263	0.00125	0.00825	0.0	0.10182	0.02266	0.0	0.27943	0.0	0.0	0.13732	0.0	0.00555	0.0	0.0
Eubacterium_sp_AF22_8LB|t__SGB6816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_sp_AF34_35BH|t__SGB5051	0.0	0.0	0.0	0.14142	0.13908	0.0	0.0	0.0	0.0	0.0	0.0	0.04533	0.24626	0.0	0.0	0.0	0.12499	0.0	0.0	0.32575	0.0	0.0	0.0	0.0	0.0	0.27819	0.0	0.23757	0.33299	0.0
Eubacterium_sp_AM28_29|t__SGB6796_group	0.0	0.0	0.0	0.0	0.0	0.14026	0.0	2.29018	0.0	0.0	0.0	0.0	1.00447	0.0	0.0	1.00318	2.09423	0.0	0.10465	0.0	0.0	0.86843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.81775
Eubacterium_sp_An11|t__SGB4681	0.0	0.0	0.0	0.00082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eubacterium_ventriosum|t__SGB5045	0.0	0.07902	0.29102	0.0	0.0	0.01845	0.0	0.0845	0.31603	0.73073	0.38537	0.0	0.11386	0.0	0.0	0.0	0.3184	0.18544	0.2495	0.0	0.05982	0.0	0.0	0.13451	0.0	0.34912	0.15634	0.00104	0.0	0.05539
GGB9778_SGB15398|t__SGB15398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00605	0.0	0.0	0.0	0.0	0.0	0.00547	0.0	0.0	0.0	0.00451	0.0	0.0	0.0	0.0
Intestinibacillus_sp_Marseille_P6563|t__SGB29313	0.0	0.0	0.00378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6e-05	0.00059	0.0	0.0	0.0
Anaerobutyricum_hallii|t__SGB4532	0.69223	0.78573	0.75326	2.14481	2.31219	0.26185	1.08907	1.42008	0.79664	0.59696	0.30694	0.0009	1.00661	0.27661	0.64525	0.83588	0.3058	0.46859	0.32264	0.84558	1.02343	0.79504	0.0	0.20519	0.89296	0.10847	0.85579	0.67122	0.0	2.92684
Anaerobutyricum_hallii|t__SGB4537	0.0	0.00297	0.03115	0.0	0.0	0.0	0.0	0.03357	0.00917	0.01577	0.18937	2.30267	0.02364	0.05401	0.0	0.0	0.0145	0.25142	0.0	0.00978	0.02675	0.02017	0.0	0.0	0.0	0.41947	0.14107	0.02006	0.0	0.03221
Anaerosacchariphilus_sp_NSJ_68|t__SGB4772	0.0153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00186	0.0	0.0	0.01182	0.0	0.0	0.0	0.01222	0.0
Anaerostipes_caccae|t__SGB4529	0.0	0.0	0.0	0.005	0.00407	0.0	0.00294	0.0	0.0	0.0	0.0	0.0	0.0	0.08765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02297	0.0	0.0	0.0	0.0	0.0	0.00985
Anaerostipes_hadrus|t__SGB4540_group	0.3526	0.23236	1.40306	0.11397	0.11411	0.20262	0.0	1.90218	0.72737	0.51974	0.14744	1.90579	0.18188	0.79714	2.37592	0.08674	0.08946	0.16898	0.09208	0.46169	0.17855	0.68398	0.05585	1.21073	4.83969	2.12981	2.64861	0.90705	0.63193	0.74531
Anaerotignum_faecicola|t__SGB5190	0.26333	0.04366	0.10844	0.0	0.0	0.0651	0.0	0.1375	0.04773	0.04688	0.0	0.0	0.0	0.0	0.0	0.0	0.03207	0.0	0.01117	0.00817	0.01235	0.0	0.0	0.09596	0.01549	0.11794	0.19494	0.08402	0.18548	0.0029
Anaerotignum_lactatifermentans|t__SGB5193	0.0	0.0	0.22523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0169	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00078	0.0	0.0
